match_id,draw_number,feature_cutoff_date,p_home_market,p_draw_market,p_away_market,home_npxg_for,home_npxg_against,away_npxg_for,away_npxg_against,home_opponent_adjusted_attack,home_opponent_adjusted_defence,away_opponent_adjusted_attack,away_opponent_adjusted_defence,home_shot_quality_for,home_shot_quality_conceded,away_shot_quality_for,away_shot_quality_conceded,home_set_piece_attack,home_set_piece_defence,away_set_piece_attack,away_set_piece_defence,home_goalkeeper_prevention,away_goalkeeper_prevention,expected_home_goals,expected_away_goals,p_home_dc,p_draw_dc,p_away_dc,market_vs_dc_home,market_vs_dc_draw,market_vs_dc_away,attack_strength_difference,expected_goal_difference,expected_goal_total,market_balance,defence_strength_difference,favourite_strength,combined_draw_rate,combined_one_goal_match_rate,combined_close_match_rate,combined_low_scoring_rate,league_draw_rate,league_home_win_rate,league_away_win_rate,league_avg_goals,league_goal_std,league_favourite_win_rate,league_competitive_balance,league_avg_npxg,league_upset_rate,league_prior_weight,home_rest_days,away_rest_days,rest_day_difference,home_matches_last_14_days,away_matches_last_14_days,home_short_rest,away_short_rest,home_congestion,away_congestion,congestion_difference,home_extra_time_in_previous_match,away_extra_time_in_previous_match,extra_time_x_short_rest,fatigue_difference,home_advantage_log,home_advantage_coefficient,travel_distance_km,label,match_date,p_home_blend,p_draw_blend,p_away_blend,p_home_market_norm,p_draw_market_norm,p_away_market_norm,p_home_dc_norm,p_draw_dc_norm,p_away_dc_norm
2013,4914,2025-08-16,0.3094958968347011,0.2907385697538101,0.3997655334114889,0.9711374504598533,1.0457254434078964,1.6631906776471912,0.8829451469773427,,,,,0.10653472428130478,0.09760163935810828,0.11855479030122734,0.09698224853760905,1.3392058076259992,0.8534257098940041,1.1284490144662784,1.1069030735644356,0.009384979188317386,-0.02425578555841554,1.1851272842093705,1.0,0.3839081199353941,0.3254941193947388,0.29059776066986764,-0.07441222310069301,-0.034755549640928696,0.10916777274162126,0.43831277022870074,0.4496289323438587,2.1644973473092297,0.09026963657678783,0.30442441315197566,0.3997655334114889,0.15000000000000002,0.5,0.65,0.5,0.266,0.4185454545454545,0.31545454545454543,2.7083636363636363,1.6982312066942402,0.55,0.5706690755504861,1.2944840269708995,0.44999999999999996,0.9090909090909091,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0.28563459661027224,1.3306061584097697,,1,2025-08-16,0.3318195637649089,0.3011652346460887,0.36701520158900247,0.3094958968347011,0.2907385697538101,0.3997655334114889,0.3839081199353939,0.32549411939473866,0.29059776066986753
2014,4914,2025-08-16,0.4833455920983503,0.27739833981296624,0.23925606808868338,0.9149777312941282,1.4632302938625774,0.8620050154441647,1.0940189487842935,,,,,0.08183971203890994,0.1232614287039177,0.08484361161132654,0.10668201903429107,0.8431402506940386,1.0574009137924327,0.7594655794275151,0.898136640714449,0.03370192800366354,-0.013379035143540184,1.1851272842093705,1.0,0.3839081199353941,0.3254941193947388,0.29059776066986764,0.09943747216295623,-0.04809577958177258,-0.05134169258118426,0.13683528919671717,0.053078558650285435,1.9488646065167567,0.24408952400966694,0.5079740583643984,0.4833455920983503,0.30000000000000004,0.55,0.85,0.5,0.266,0.4185454545454545,0.31545454545454543,2.7083636363636363,1.6982312066942402,0.55,0.5706690755504861,1.2944840269708995,0.44999999999999996,0.9090909090909091,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0.28563459661027224,1.3306061584097697,,1,2025-08-16,0.4535143504494634,0.291827073687498,0.25465857586303864,0.4833455920983504,0.2773983398129663,0.2392560680886834,0.3839081199353939,0.32549411939473866,0.29059776066986753
2015,4914,2025-08-16,0.2819656311472368,0.27005159039453663,0.44798277845822665,1.4090815005978534,0.9138419206533933,1.0569562792161904,0.8868430305987185,,,,,0.12183030658412554,0.10392230125487782,0.09018221107107338,0.0991100599992121,0.8152242180072096,0.7139090110057583,0.5496873940404737,0.8203626523484175,-0.0006628365602318197,-0.015153437664430025,1.2033452226539243,1.0,0.3892417435974667,0.32361863895364457,0.2871396174488887,-0.10727611245022994,-0.05356704855910793,0.16084316100933793,0.27784725763105333,0.9493184276542499,3.2131936846882194,0.16601714731098988,0.015531596042292928,0.44798277845822665,0.30000000000000004,0.45,0.75,0.7,0.23872727272727276,0.4421818181818182,0.3190909090909091,2.5956363636363635,1.6306846638082126,0.55,0.6612958043734107,1.0485714381122435,0.44999999999999996,0.9090909090909091,7,7,0,2,1,0,0,0,0,0,0,0,0,0,0.35148557681413883,1.4211772491142354,,1,2025-08-16,0.31414846488230574,0.286121704962269,0.39972983015542524,0.2819656311472368,0.27005159039453663,0.44798277845822665,0.3892417435974667,0.32361863895364457,0.2871396174488887
2016,4914,2025-08-16,0.2672133465290541,0.21673971440689946,0.5160469390640464,1.2335012270824528,1.7021819454155578,1.6614877750036763,1.3960709879311062,,,,,0.10617740172926954,0.10136701913471248,0.12339518733021407,0.0994180273543391,0.6894597284872869,0.7223505629196197,0.9881234945585025,1.0599724942741287,-0.02160760915082843,0.01548426806646658,1.4646778587847236,2.2039076845632795,0.2418123718649805,0.2250719268023618,0.5331157013326582,0.025400974664073595,-0.008332212395462335,-0.01706876226861176,0.33441834937591586,0.665603129278483,3.4007280758261427,0.24883359253499232,0.2412579003545141,0.5160469390640464,0.25,0.30000000000000004,0.55,0.45,0.21872727272727271,0.444,0.3372727272727273,2.8265454545454545,1.716412732554,0.55,0.5817154166359318,1.3909597433192102,0.44999999999999996,0.9090909090909091,6,5,1,2,2,0,0,0,0,0,0,0,0,1,0.09954182058567501,1.1046646674973277,,1,2025-08-16,0.259593054129832,0.21923937812553815,0.5211675677446299,0.2672133465290541,0.21673971440689946,0.5160469390640464,0.2418123718649804,0.22507192680236168,0.533115701332658
2017,4915,2025-08-23,0.769914124962985,0.1492448919159017,0.08084098312111342,1.580392982885307,1.0769661175416507,2.2585115747673115,0.5789057046868421,,,,,0.10910696833064658,0.11256493183628882,0.13862908528900766,0.08630529560259077,0.98133676994547,0.9290541471719757,1.1572468697137377,1.1073695459682855,0.026564984267564932,-0.0038886975657259947,1.5480478283424657,0.7247293816296655,0.5554449530740133,0.28542165999794344,0.15913338692804313,0.21446917188897163,-0.13617676808204174,-0.07829240380692971,0.28347895264344636,1.243900327899767,2.9598259102665327,0.6890731418418715,0.14706508733214108,0.769914124962985,0.35,0.5,0.8500000000000001,0.4,0.24163636363636365,0.42563636363636365,0.3327272727272727,3.0296363636363637,1.6711324542843353,0.55,0.5405848493051126,1.320929812489108,0.44999999999999996,0.9090909090909091,6,5,1,1,1,0,0,0,0,0,0,0,0,1,0.08177737453757716,1.085214186624683,,1,2025-08-23,0.7055733733962934,0.19009792234051423,0.10432870426319232,0.769914124962985,0.1492448919159017,0.08084098312111342,0.5554449530740134,0.2854216599979435,0.15913338692804316
2018,4915,2025-08-23,0.5351495986378011,0.2434930673801995,0.22135733398199953,1.4338886702198752,1.3004968002188169,1.1672625967459573,1.42526286276242,,,,,0.11877117916303798,0.1264352614152226,0.10892596610589,0.1442979337720913,1.2330827116877154,1.2802316623883458,1.2123327733297236,1.392017248228024,-0.00311329612319037,0.013204968183862058,1.8189401986631657,1.2088154037681078,0.5029338712476467,0.257556389608485,0.23950973914386872,0.032215727390154436,-0.01406332222828549,-0.018152405161869195,0.1738746123400019,0.6047165472257212,3.2282579483797953,0.31379226465580157,0.0976910883327845,0.5351495986378011,0.2,0.4,0.6,0.5,0.24163636363636365,0.42563636363636365,0.3327272727272727,3.0296363636363637,1.6711324542843353,0.55,0.5405848493051126,1.320929812489108,0.44999999999999996,0.9090909090909091,8,7,1,1,1,0,0,0,0,0,0,0,0,1,0.08177737453757716,1.085214186624683,,1,2025-08-23,0.5254848804207547,0.24771206404868507,0.22680305553056024,0.5351495986378011,0.2434930673801995,0.22135733398199953,0.5029338712476464,0.25755638960848487,0.2395097391438686
2019,4915,2025-08-23,0.3008364061516324,0.2607248853314147,0.438438708516953,1.4040026011329971,1.2657039784414068,1.2857521100937932,1.21842263540954,,,,,0.13568530489830155,0.08498195596469117,0.11877169869977974,0.10948470025561864,1.269375981602281,0.8104324010761513,1.4557544981561472,0.9173760753232331,-0.018894121769796844,0.017924881462638407,1.527836886179761,1.6332106083740427,0.34584934417071544,0.2630505672797485,0.391100088549536,-0.04501293801908307,-0.0023256819483338242,0.047338619967417006,0.3748605398941137,0.19793825511736318,3.0104830984391517,0.13760230236532062,0.012100717278378248,0.438438708516953,0.2,0.4,0.6,0.5,0.24163636363636365,0.42563636363636365,0.3327272727272727,3.0296363636363637,1.6711324542843353,0.55,0.5405848493051126,1.320929812489108,0.44999999999999996,0.9090909090909091,6,7,-1,1,1,0,0,0,0,0,0,0,0,-1,0.08177737453757716,1.085214186624683,,1,2025-08-23,0.31434028755735727,0.2614225899159148,0.42423712252672785,0.3008364061516324,0.2607248853314147,0.438438708516953,0.34584934417071544,0.2630505672797485,0.391100088549536
2020,4915,2025-08-23,0.39690869191871,0.29920809083102756,0.30388321725026235,1.5658964470653605,1.184056326174026,0.9392476633564626,1.1943242649536467,,,,,0.1269251698440287,0.11093313242055555,0.0868432091041795,0.0992066254052655,1.0419117351329277,0.687059965768082,0.7535014142215745,1.035534041340149,0.008086616450222723,-0.005577782133320225,0.8199088879832359,1.7410782283682795,0.15933643261207667,0.26231362686569015,0.5783499405222332,0.2375722593066333,0.03689446396533741,-0.27446672327197086,0.384583811804594,0.7927827855482817,2.714823355663691,0.09302547466844763,0.27993316855383554,0.39690869191871,0.15000000000000002,0.55,0.7,0.44999999999999996,0.24163636363636365,0.42563636363636365,0.3327272727272727,3.0296363636363637,1.6711324542843353,0.55,0.5405848493051126,1.320929812489108,0.44999999999999996,0.9090909090909091,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0.08177737453757716,1.085214186624683,,1,2025-08-23,0.32563701412671997,0.28813975164142636,0.3862232342318536,0.39690869191871003,0.2992080908310276,0.3038832172502624,0.15933643261207667,0.26231362686569015,0.5783499405222332
2021,4915,2025-08-23,0.6385341476957247,0.20821765685730154,0.15324819544697393,1.3856206834831049,0.6199660311906392,1.0595223918563028,1.3992418411209555,,,,,0.12936804422847867,0.09818221741665516,0.09780647659578838,0.10319247447069506,1.398648788248589,1.1637645444368208,0.9706078230263004,0.6977683659963233,0.011287229011823411,0.00749789833012129,1.192531759557032,1.0,0.38607933897167573,0.3247333423003404,0.2891873187279833,0.25245480872404896,-0.11651568544303886,-0.13593912328100938,0.24873333520773022,1.2399013440917508,2.3104577832121516,0.48528595224875076,0.3263824078677974,0.6385341476957247,0.2,0.55,0.75,0.5,0.26345454545454544,0.41654545454545455,0.32,2.7114545454545453,1.7051818883818495,0.55,0.5757547220870208,1.2435197162630984,0.44999999999999996,0.9090909090909091,7,6,1,1,2,0,0,0,0,0,0,0,0,1,0.11651911909873165,1.1235789920795312,,1,2025-08-23,0.56279770507851,0.2431723624902132,0.19402993243127678,0.6385341476957246,0.20821765685730148,0.1532481954469739,0.38607933897167596,0.32473334230034057,0.2891873187279835
2022,4915,2025-08-23,0.6162201991870885,0.22618906134867248,0.15759073946423904,1.5688814794460502,1.2276091390961388,0.8144523562798043,1.2034791989250557,,,,,0.11409538490490868,0.10669812227527582,0.07765385398447576,0.10932957786375687,1.3623755544994296,1.0954729706414326,0.6816333611014429,0.824022690332297,-0.0020511264680962813,-0.00881111327584763,1.192531759557032,1.0,0.38607933897167573,0.3247333423003404,0.2891873187279833,0.23014086021541275,-0.09854428095166792,-0.13159657926374427,0.21714517704490022,0.9140011232684476,2.543512252597112,0.4586294597228494,0.11027946513481501,0.6162201991870885,0.3,0.35,0.6499999999999999,0.55,0.26345454545454544,0.41654545454545455,0.32,2.7114545454545453,1.7051818883818495,0.55,0.5757547220870208,1.2435197162630984,0.44999999999999996,0.9090909090909091,7,7,0,2,2,0,0,0,0,0,0,0,0,0,0.11651911909873165,1.1235789920795312,,1,2025-08-23,0.5471779411224648,0.25575234563417293,0.19706971324336242,0.6162201991870885,0.22618906134867248,0.15759073946423904,0.38607933897167596,0.32473334230034057,0.2891873187279835
2023,4915,2025-08-23,0.4532775453277545,0.25383542538354253,0.2928870292887029,1.4857149977396764,1.249778295282604,1.147853232169275,1.3631071123608967,,,,,0.1188303749422904,0.10746559709033321,0.08837913954153398,0.11046923400530768,0.921150178196448,1.7244335983410555,1.4725416767289428,0.9031762463732843,-0.010158592580155956,0.01693553366491425,1.192531759557032,1.0,0.38607933897167573,0.3247333423003404,0.2891873187279833,0.06719820635607876,-0.07089791691679787,0.0036997105607196046,0.08354055321480369,0.6852429060699918,3.0232771809002372,0.16039051603905158,0.012560717286452583,0.4532775453277545,0.15000000000000002,0.55,0.7,0.44999999999999996,0.26345454545454544,0.41654545454545455,0.32,2.7114545454545453,1.7051818883818495,0.55,0.5757547220870208,1.2435197162630984,0.44999999999999996,0.9090909090909091,7,7,0,2,2,0,0,0,0,0,0,0,0,0,0.11651911909873165,1.1235789920795312,,2,2025-08-23,0.433118083420931,0.275104800458582,0.2917771161204871,0.4532775453277545,0.25383542538354253,0.2928870292887029,0.38607933897167596,0.32473334230034057,0.2891873187279835
2024,4915,2025-08-23,0.27360420929552765,0.2660040923706519,0.46039169833382054,1.299880040048884,1.3259931115158565,0.9250584080149401,1.4758019902079809,,,,,0.10664344034008813,0.11296272672905658,0.09982788591673575,0.10429326681818298,0.8074986830923168,1.2635915003508482,1.6101064253914943,1.337323524300067,-0.016256503847976705,-0.02013320927364573,1.192531759557032,1.0,0.38607933897167573,0.3247333423003404,0.2891873187279833,-0.11247512967614809,-0.058729249929688476,0.17120437960583723,0.22844461523794324,0.7568858103591254,2.7560200466718534,0.1867874890382929,0.017908111580895225,0.46039169833382054,0.4,0.35,0.75,0.35,0.26345454545454544,0.41654545454545455,0.32,2.7114545454545453,1.7051818883818495,0.55,0.5757547220870208,1.2435197162630984,0.44999999999999996,0.9090909090909091,7,6,1,2,1,0,0,0,0,0,0,0,0,1,0.11651911909873165,1.1235789920795312,,1,2025-08-23,0.30734674819837215,0.2836228673495585,0.4090303844520694,0.27360420929552765,0.2660040923706519,0.46039169833382054,0.38607933897167596,0.32473334230034057,0.2891873187279835
2025,4915,2025-08-23,0.4971989987910573,0.26290248429225765,0.2398985169166851,1.5451113072199565,0.9048451907566232,1.219001946421231,1.1989097559413902,,,,,0.1155520442553898,0.09581895623325587,0.10680014866941144,0.09581699128716512,1.1054530137642884,1.0094815117610194,1.07704206691912,1.0361273829750102,-0.02102010048274875,-0.02615741361582682,1.192531759557032,1.0,0.38607933897167573,0.3247333423003404,0.2891873187279833,0.11111965981938154,-0.061830858008082745,-0.049288801811298216,0.08640647794002954,0.7972643357227935,2.5949353483241824,0.25730048187437216,0.19770180930010406,0.4971989987910573,0.05,0.5,0.55,0.4,0.26345454545454544,0.41654545454545455,0.32,2.7114545454545453,1.7051818883818495,0.55,0.5757547220870208,1.2435197162630984,0.44999999999999996,0.9090909090909091,7,7,0,2,2,0,0,0,0,0,0,0,0,0,0.11651911909873165,1.1235789920795312,,2,2025-08-23,0.46386310084524285,0.2814517416946825,0.2546851574600746,0.4971989987910573,0.26290248429225765,0.2398985169166851,0.38607933897167596,0.32473334230034057,0.2891873187279835
