match_id,draw_number,feature_cutoff_date,p_home_market,p_draw_market,p_away_market,home_npxg_for,home_npxg_against,away_npxg_for,away_npxg_against,home_opponent_adjusted_attack,home_opponent_adjusted_defence,away_opponent_adjusted_attack,away_opponent_adjusted_defence,home_shot_quality_for,home_shot_quality_conceded,away_shot_quality_for,away_shot_quality_conceded,home_set_piece_attack,home_set_piece_defence,away_set_piece_attack,away_set_piece_defence,home_goalkeeper_prevention,away_goalkeeper_prevention,expected_home_goals,expected_away_goals,p_home_dc,p_draw_dc,p_away_dc,market_vs_dc_home,market_vs_dc_draw,market_vs_dc_away,attack_strength_difference,expected_goal_difference,expected_goal_total,market_balance,defence_strength_difference,favourite_strength,combined_draw_rate,combined_one_goal_match_rate,combined_close_match_rate,combined_low_scoring_rate,league_draw_rate,league_home_win_rate,league_away_win_rate,league_avg_goals,league_goal_std,league_favourite_win_rate,league_competitive_balance,league_avg_npxg,league_upset_rate,league_prior_weight,home_rest_days,away_rest_days,rest_day_difference,home_matches_last_14_days,away_matches_last_14_days,home_short_rest,away_short_rest,home_congestion,away_congestion,congestion_difference,home_extra_time_in_previous_match,away_extra_time_in_previous_match,extra_time_x_short_rest,fatigue_difference,home_advantage_log,home_advantage_coefficient,travel_distance_km,label,match_date,p_home_blend,p_draw_blend,p_away_blend,p_home_market_norm,p_draw_market_norm,p_away_market_norm,p_home_dc_norm,p_draw_dc_norm,p_away_dc_norm
1796,4898,2025-04-26,0.29805615550755943,0.2807775377969763,0.42116630669546445,1.6129721264462977,1.2431225365359229,1.8070242165840227,1.2264017567074483,,,,,0.14555938521405304,0.09803634148819174,0.13932712782057985,0.10657056360849762,1.0004676262226584,0.9585926275882642,2.0249910961437347,0.6164683204997217,-0.00791560385736906,0.007398563715295503,0.9918765543601272,0.3188756702451891,0.5208968775727042,0.36187770775991224,0.1172254146673834,-0.22284072206514477,-0.08110016996293595,0.30394089202808106,0.17233229647752468,0.11746142899465406,3.9443589092613665,0.12311015118790503,0.18283096718712144,0.42116630669546445,0.15,0.30000000000000004,0.45,0.25,0.1969090909090909,0.4567272727272727,0.3463636363636364,3.0694545454545454,1.780382910996746,0.55,0.5744589542297142,1.2956789535338122,0.44999999999999996,0.9090909090909091,3,4,-1,4,3,1,0,1,0,1,0,0,0,-1,0.06756798784318312,1.0699029975224434,,1,2025-04-26,0.3649083721271028,0.30510758878585703,0.32998403908704005,0.2980561555075594,0.28077753779697623,0.42116630669546434,0.5208968775727043,0.3618777077599123,0.11722541466738343
1797,4898,2025-04-26,0.5803571428571429,0.23214285714285715,0.1875,1.4679088040740023,1.132495770351729,1.0575095757067168,1.3882728764025571,,,,,0.14405631484262765,0.13919382774580555,0.10144624580381702,0.09844008427147946,2.4627746013768648,2.254176712385366,0.6915145191787854,1.1187029454146336,-0.006906354403306655,-1.536976517872624e-05,1.975652116238334,1.2150592832475355,0.5356002959452456,0.24723458862006617,0.21716511543468833,0.0447568469118973,-0.01509173147720902,-0.029665115434688333,0.031048548527841557,0.8718536719398486,3.037381128787854,0.3928571428571429,0.17972123301915444,0.5803571428571429,0.3,0.5,0.8,0.39999999999999997,0.24600000000000002,0.4185454545454545,0.33545454545454545,3.124,1.6646768742374558,0.55,0.5231309253994703,1.2956789535338122,0.44999999999999996,0.9090909090909091,7,7,0,2,2,0,0,0,0,0,0,0,0,0,0.05911897612278307,1.0609014551735496,,1,2025-04-26,0.5669300887835736,0.23667037658601983,0.19639953463040646,0.5803571428571429,0.23214285714285715,0.1875,0.5356002959452455,0.24723458862006611,0.21716511543468828
1798,4898,2025-04-26,0.7914075749010742,0.1390616167326173,0.06953080836630865,1.6214548671535083,1.2682055039142832,0.9050147877010688,1.9819252978523698,,,,,0.13321626093885575,0.10825411406477262,0.12106619639063217,0.11560395406245229,1.2679236532101865,1.505220272518698,1.4550301375478365,1.6272136684371687,-0.006938823341275451,0.0018031818202771438,3.018010632611138,0.8258151325701183,0.8020702635288453,0.1348723932225241,0.06305734324863085,-0.010662688627771089,0.00418922351009321,0.006473465117677796,0.16846253863784266,2.044668847182447,4.120003350470354,0.7218767665347655,0.18090925250241907,0.7914075749010742,0.15,0.4,0.55,0.25,0.24600000000000002,0.4185454545454545,0.33545454545454545,3.124,1.6646768742374558,0.55,0.5231309253994703,1.2956789535338122,0.44999999999999996,0.9090909090909091,7,6,1,3,2,0,0,0,0,0,0,0,0,1,0.05911897612278307,1.0609014551735496,,1,2025-04-26,0.7946063814894054,0.13780484967958934,0.06758876883100531,0.7914075749010742,0.1390616167326173,0.06953080836630865,0.802070263528845,0.13487239322252406,0.06305734324863084
1799,4898,2025-04-26,0.17334278624601207,0.23112371499468276,0.5955334987593053,0.7903642719148571,1.6940298417876933,1.0496514481608668,1.1814978330215555,,,,,0.0793940358489164,0.13495740064736997,0.10129652005942368,0.11970339992288477,0.7344801577250457,1.9548011552359585,1.555734995499007,1.5197438956701594,-0.004899662725670659,0.0036212854189971956,0.8647469784854014,1.8311921294265738,0.1571421109193093,0.256919886952685,0.5859380021280055,0.016200675326702774,-0.025796171958002212,0.009595496631299771,0.2501228411569766,0.42409275316414785,2.008358253368132,0.4221907125132932,0.2205503951044272,0.5955334987593053,0.15000000000000002,0.4,0.55,0.35,0.24600000000000002,0.4185454545454545,0.33545454545454545,3.124,1.6646768742374558,0.55,0.5231309253994703,1.3543907503932817,0.44999999999999996,0.9090909090909091,7,6,1,2,2,0,0,0,0,0,0,0,0,1,0.2152682191609808,1.2401944962865594,,2,2025-04-26,0.16848258364800123,0.23886256658208344,0.5926548497699153,0.17334278624601207,0.23112371499468276,0.5955334987593053,0.15714211091930932,0.25691988695268503,0.5859380021280056
1800,4898,2025-04-26,0.6271714922048996,0.22093541202672604,0.15189309576837415,1.3439312173722753,1.4742235902621024,0.6566653180282229,1.9555951987980984,,,,,0.1390618515756565,0.1480768219788675,0.08330857945331986,0.12813997349384249,1.6224856655768314,1.7641703452703295,0.8557444791838877,1.117916050690758,0.04791828354092728,-0.018707850139438837,1.7277775903180326,1.0807042267025384,0.5083293607891936,0.2714917597695124,0.2201788794412939,0.1188421314157061,-0.05055634774278636,-0.06828578367291976,0.30293905456082226,1.6456056430788975,3.3960577516601314,0.4752783964365255,0.06706009118112255,0.6271714922048996,0.15000000000000002,0.5,0.65,0.5,0.24600000000000002,0.4185454545454545,0.33545454545454545,3.124,1.6646768742374558,0.55,0.5231309253994703,1.2956789535338122,0.44999999999999996,0.9090909090909091,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0.05911897612278307,1.0609014551735496,,1,2025-04-26,0.5915188527801879,0.23610231634956197,0.1723788308702501,0.6271714922048998,0.22093541202672606,0.15189309576837418,0.5083293607891937,0.27149175976951245,0.22017887944129394
1801,4898,2025-04-26,0.5491312162971839,0.24640503295386462,0.20446375074895146,0.9430368685874443,1.143354048363673,0.9367105156974969,1.5164909051982771,,,,,0.10533289011123595,0.0962608188909655,0.08848473548801301,0.11681937194693001,0.753420309857586,0.9675972514407808,0.9276720730489385,0.6855148817224436,-0.002390377861292594,0.05461363746764813,1.2139450671996506,1.0,0.41620823790034767,0.27476921477281463,0.30902254732683737,0.1329229783968362,-0.028364181818950007,-0.10455879657788592,0.039999195469053395,0.6443401452917963,2.109429340105054,0.3446674655482324,0.04776884019496186,0.5491312162971839,0.2,0.7,0.9,0.6,0.266,0.42218181818181816,0.3118181818181818,2.7258181818181817,1.708500930279436,0.55,0.578904445949439,1.3543907503932817,0.44999999999999996,0.9090909090909091,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0.3418905176461801,1.4076061810397877,,1,2025-04-26,0.5092543227781331,0.2549142874995497,0.2358313897223173,0.5491312162971839,0.24640503295386462,0.20446375074895146,0.41620823790034783,0.27476921477281474,0.3090225473268375
1802,4898,2025-04-26,0.4354184357014813,0.26983677705443915,0.29474478724407965,1.0096384643330458,1.1820184953269786,1.2520109128319388,1.0261033000441724,,,,,0.09196324528961096,0.11048442084456281,0.10345357896329344,0.10732716316831833,1.6597402073887255,1.4084472877499659,0.597241255018875,0.6123361268162582,-0.017864605742663887,-0.011773121334190308,1.2139450671996506,1.0,0.41620823790034767,0.27476921477281463,0.30902254732683737,0.019210197801133644,-0.004932437718375482,-0.014277760082757718,0.11940864672602713,0.45060867385519954,2.5538776677734565,0.14067364845740166,0.03890648223768345,0.4354184357014813,0.35,0.5,0.8500000000000001,0.6,0.266,0.42218181818181816,0.3118181818181818,2.7258181818181817,1.708500930279436,0.55,0.578904445949439,1.1251261653904507,0.44999999999999996,0.9090909090909091,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0.0,1.0,,X,2025-04-26,0.42965537636114126,0.2713165083699518,0.299028115268907,0.4354184357014813,0.26983677705443915,0.29474478724407965,0.41620823790034783,0.27476921477281474,0.3090225473268375
1803,4898,2025-04-26,0.39305569101726323,0.29630352092070616,0.3106407880620306,0.9507443895963491,0.9294589703799223,1.0627765800271791,0.8856698985275305,,,,,0.10039691841583243,0.07465635598665199,0.11828833676580827,0.0956597361904284,1.117301267878934,1.0237567497865017,1.024786145658424,0.9041398049551382,0.019597335848321254,0.008615862400793354,1.2139450671996506,1.0,0.41620823790034767,0.27476921477281463,0.30902254732683737,-0.023152546883084435,0.021534306147891535,0.0016182407351932326,0.017208683893517374,0.13506111961038758,1.4863560098155837,0.08241490295523263,0.1141236046523102,0.39305569101726323,0.25,0.55,0.8,0.7,0.266,0.42218181818181816,0.3118181818181818,2.7258181818181817,1.708500930279436,0.55,0.578904445949439,1.3543907503932817,0.44999999999999996,0.9090909090909091,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0.3418905176461801,1.4076061810397877,,2,2025-04-26,0.40000145508218854,0.28984322907633875,0.31015531584147266,0.39305569101726323,0.29630352092070616,0.3106407880620306,0.41620823790034783,0.27476921477281474,0.3090225473268375
1804,4898,2025-04-26,0.6012332990750258,0.21377183967112026,0.18499486125385406,1.317168659361077,1.656811712303362,1.31547476546495,1.28083132451266,,,,,0.10156768311615867,0.12097039999614596,0.11773539026479746,0.11808922247974753,1.3916261731999904,0.7690103933035659,0.698615812037637,1.246854973079493,0.0212680145509871,-0.0215587290579412,1.2139450671996506,1.0,0.41620823790034767,0.27476921477281463,0.30902254732683737,0.1850250611746781,-0.06099737510169437,-0.12402768607298331,0.03190132241129251,0.13353987054819005,3.115031629926519,0.4162384378211717,0.17031950700272758,0.6012332990750258,0.2,0.65,0.8500000000000001,0.5,0.266,0.42218181818181816,0.3118181818181818,2.7258181818181817,1.708500930279436,0.55,0.578904445949439,1.3543907503932817,0.44999999999999996,0.9090909090909091,5,5,0,3,2,0,0,0,0,0,0,0,0,0,0.3418905176461801,1.4076061810397877,,X,2025-04-26,0.5457257807226223,0.2320710522016286,0.22220316707574908,0.6012332990750258,0.21377183967112026,0.18499486125385406,0.41620823790034783,0.27476921477281474,0.3090225473268375
1805,4898,2025-04-26,0.4136440808766785,0.28646396048772954,0.29989195863559187,1.0188099803479513,1.1241933664065131,1.0635469167038925,0.9371402074338788,,,,,0.10302733912286617,0.09821922934201129,0.11432695334535754,0.08454773475983911,0.9636617439365924,0.8873908538723232,1.2158844999177378,0.6915051005924437,-0.02016808159200514,0.00889912684280432,1.2139450671996506,1.0,0.41620823790034767,0.27476921477281463,0.30902254732683737,-0.002564157023669189,0.011694745714914911,-0.0091305886912455,0.07313302371948083,0.10143848312767156,1.7370328532460895,0.1137521222410866,0.012098725994489246,0.4136440808766785,0.1,0.6,0.7,0.6499999999999999,0.266,0.42218181818181816,0.3118181818181818,2.7258181818181817,1.708500930279436,0.55,0.578904445949439,1.3543907503932817,0.44999999999999996,0.9090909090909091,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0.3418905176461801,1.4076061810397877,,1,2025-04-26,0.4144133279837793,0.2829555367732551,0.30263113524296553,0.4136440808766785,0.28646396048772954,0.29989195863559187,0.41620823790034783,0.27476921477281474,0.3090225473268375
1806,4898,2025-04-26,0.3436859068268386,0.27893348959859365,0.3773806035745679,0.7518241634036276,1.4459581187246107,1.0726665360289662,1.110429628945823,,,,,0.08292202136362374,0.10438102892180075,0.09892926098703371,0.09844245018742731,0.6051102091958293,0.7020737264028947,1.0707325627389979,1.1914879839346875,0.018317873640644293,-0.011654173841538938,1.2139450671996506,1.0,0.41620823790034767,0.27476921477281463,0.30902254732683737,-0.07252233107350908,0.004164274825779024,0.0683580562477305,0.01558777419821622,0.2571066130809301,1.8646637654321385,0.03369469674772929,0.023021439679258515,0.3773806035745679,0.2,0.7,0.9,0.6,0.266,0.42218181818181816,0.3118181818181818,2.7258181818181817,1.708500930279436,0.55,0.578904445949439,1.3543907503932817,0.44999999999999996,0.9090909090909091,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0.3418905176461801,1.4076061810397877,,1,2025-04-26,0.36544260614889135,0.27768420715086,0.3568731867002487,0.3436859068268385,0.2789334895985936,0.37738060357456776,0.41620823790034783,0.27476921477281474,0.3090225473268375
1807,4898,2025-04-26,0.4982951284561628,0.2671415549778873,0.2345633165659498,0.9791033011756053,1.4152917036112087,1.095866478921801,1.819630959166207,,,,,0.10281226813146481,0.12946102257823866,0.13212278806467442,0.13447111210729887,0.9586649565491194,1.5935718926219307,0.9483743637862974,1.166078070410532,-0.003736830012458748,0.028672212012139348,1.2139450671996506,1.0,0.41620823790034767,0.27476921477281463,0.30902254732683737,0.08208689055581514,-0.007627659794927355,-0.07445923076088756,0.007596480531129712,0.6544593098282514,2.776147403905682,0.263731811890213,0.56991964590498,0.4982951284561628,0.2,0.5,0.7,0.30000000000000004,0.266,0.42218181818181816,0.3118181818181818,2.7258181818181817,1.708500930279436,0.55,0.578904445949439,1.3543907503932817,0.44999999999999996,0.9090909090909091,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0.3418905176461801,1.4076061810397877,,2,2025-04-26,0.4736690612894183,0.26942985291636556,0.2569010857942161,0.4982951284561629,0.26714155497788733,0.23456331656594986,0.41620823790034783,0.27476921477281474,0.3090225473268375
1808,4898,2025-04-26,0.4361085126286249,0.2593077642656688,0.30458372310570625,1.4654501888779086,1.2485924191248203,1.472740805316114,1.2178545548253896,,,,,0.10938825625548274,0.12104854450741998,0.12266483388637166,0.10775903354306669,0.5964463787755058,0.8930772023091742,1.2956450952096845,0.7976154407528365,0.01348106706067176,-0.0010661815338696102,1.2139450671996506,1.0,0.41620823790034767,0.27476921477281463,0.30902254732683737,0.019900274728277212,-0.015461450507145813,-0.004438824221131121,0.020713725602129474,0.4605347342378101,2.976038371341131,0.13152478952291863,0.0659237495895677,0.4361085126286249,0.15000000000000002,0.7,0.8500000000000001,0.5,0.266,0.42218181818181816,0.3118181818181818,2.7258181818181817,1.708500930279436,0.55,0.578904445949439,1.3543907503932817,0.44999999999999996,0.9090909090909091,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0.3418905176461801,1.4076061810397877,,X,2025-04-26,0.43013843021014175,0.2639461994178126,0.30591537037204564,0.4361085126286249,0.2593077642656688,0.30458372310570625,0.41620823790034783,0.27476921477281474,0.3090225473268375
